,Unnamed: 0,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
29233,29233,2021-07-23 11:15:00,7.7,25789.0,287,23.7,71,918,8.4,23685.0,23085.0
29234,29234,2021-07-23 11:30:00,7.8,26842.0,288,23.8,70,918,8.1,20556.0,19395.0
29235,29235,2021-07-23 11:45:00,7.9,27895.0,289,23.9,69,918,7.7,17798.0,16515.0
29236,29236,2021-07-23 12:00:00,8.1,28948.0,290,24.0,68,918,7.6,16023.0,14670.0
29237,29237,2021-07-23 12:15:00,8.2,29785.0,292,24.1,67,918,6.8,11207.0,11160.0
29238,29238,2021-07-23 12:30:00,8.4,30407.0,293,24.2,66,918,7.3,14640.0,14220.0
29239,29239,2021-07-23 12:45:00,8.5,31028.0,295,24.3,65,917,8.2,20585.0,19260.0
29240,29240,2021-07-23 13:00:00,8.7,31650.0,297,24.4,64,917,8.3,22379.0,21690.0
29241,29241,2021-07-23 13:15:00,8.8,32081.0,298,24.4,64,917,8.2,19775.0,19620.0
29242,29242,2021-07-23 13:30:00,8.9,32320.0,298,24.5,63,917,8.5,23871.0,23850.0
29243,29243,2021-07-23 13:45:00,9.1,32560.0,299,24.5,63,917,8.2,19769.0,21240.0
29244,29244,2021-07-23 14:00:00,9.3,32799.0,299,24.6,62,917,7.8,17837.0,19485.0
29245,29245,2021-07-23 14:15:00,9.4,32932.0,300,24.6,62,917,7.8,17812.0,18945.0
29246,29246,2021-07-23 14:30:00,9.4,32958.0,301,24.7,61,917,6.9,12464.0,14085.0
29247,29247,2021-07-23 14:45:00,9.4,32985.0,301,24.8,61,917,7.0,11533.0,11520.0
29248,29248,2021-07-23 15:00:00,9.4,33011.0,302,24.9,60,917,6.8,10631.0,11250.0
29249,29249,2021-07-23 15:15:00,9.5,33027.0,303,25.0,60,917,6.0,6716.0,7020.0
29250,29250,2021-07-23 15:30:00,9.3,33032.0,305,25.1,59,917,6.3,7611.0,6930.0
29251,29251,2021-07-23 15:45:00,9.2,33038.0,307,25.3,58,917,6.1,7081.0,7200.0
29252,29252,2021-07-23 16:00:00,9.0,33043.0,308,25.4,57,917,6.8,12091.0,10440.0
29253,29253,2021-07-23 16:15:00,9.0,32925.0,309,25.5,56,917,7.9,19382.0,18405.0
29254,29254,2021-07-23 16:30:00,9.1,32682.0,309,25.6,55,917,8.1,19476.0,20295.0
29255,29255,2021-07-23 16:45:00,9.0,32439.0,308,25.7,54,918,8.6,23706.0,21645.0
29256,29256,2021-07-23 17:00:00,9.1,32196.0,308,25.8,53,918,8.2,21614.0,23400.0
29257,29257,2021-07-23 17:15:00,9.1,31427.0,307,25.7,53,918,8.3,21952.0,23400.0
29258,29258,2021-07-23 17:30:00,8.8,30133.0,306,25.6,54,918,8.0,19398.0,19935.0
29259,29259,2021-07-23 17:45:00,8.6,28840.0,305,25.5,55,918,7.9,18301.0,17505.0
29260,29260,2021-07-23 18:00:00,8.4,27546.0,303,25.4,56,918,8.4,20981.0,18315.0
29261,29261,2021-07-23 18:15:00,8.3,26297.0,303,25.2,57,918,8.6,23844.0,23220.0
29262,29262,2021-07-23 18:30:00,8.3,25093.0,302,24.9,58,918,9.0,27710.0,28575.0
29263,29263,2021-07-23 18:45:00,8.3,23888.0,301,24.6,59,918,8.3,19829.0,19935.0
29264,29264,2021-07-23 19:00:00,8.2,22684.0,301,24.3,60,918,7.4,14130.0,14805.0
29265,29265,2021-07-23 19:15:00,8.2,21822.0,301,23.9,60,918,6.6,8616.0,8190.0
29266,29266,2021-07-23 19:30:00,8.2,21302.0,300,23.5,61,918,6.0,6566.0,6435.0
29267,29267,2021-07-23 19:45:00,8.2,20783.0,299,23.1,62,919,6.0,5727.0,5355.0
29268,29268,2021-07-23 20:00:00,8.2,20263.0,298,22.7,63,919,6.3,7513.0,7290.0
29269,29269,2021-07-23 20:15:00,8.2,20157.0,297,22.4,63,919,5.9,5975.0,5850.0
29270,29270,2021-07-23 20:30:00,8.5,20465.0,297,22.2,64,919,6.3,7183.0,6660.0
29271,29271,2021-07-23 20:45:00,8.5,20773.0,297,22.0,65,919,6.7,10270.0,9765.0
29272,29272,2021-07-23 21:00:00,8.8,21081.0,297,21.8,66,919,7.5,13984.0,13905.0
29273,29273,2021-07-23 21:15:00,8.9,21386.0,297,21.6,66,919,7.6,14683.0,14580.0
29274,29274,2021-07-23 21:30:00,8.9,21689.0,297,21.4,67,919,7.5,13362.0,13230.0
29275,29275,2021-07-23 21:45:00,8.8,21992.0,296,21.2,67,919,7.7,14521.0,14670.0
29276,29276,2021-07-23 22:00:00,8.8,22295.0,296,21.0,68,919,7.7,14866.0,14535.0
29277,29277,2021-07-23 22:15:00,8.8,22735.0,296,20.8,69,919,7.3,13169.0,13275.0
29278,29278,2021-07-23 22:30:00,8.7,23313.0,294,20.6,70,919,7.3,12515.0,12195.0
29279,29279,2021-07-23 22:45:00,8.7,23892.0,292,20.4,71,919,7.1,11256.0,10890.0
29280,29280,2021-07-23 23:00:00,8.6,24470.0,290,20.2,72,919,7.0,11395.0,11070.0
29281,29281,2021-07-23 23:15:00,8.6,25056.0,289,20.0,72,919,7.6,15678.0,14940.0
29282,29282,2021-07-23 23:30:00,8.6,25651.0,288,19.9,73,919,8.2,19868.0,19305.0
29283,29283,2021-07-23 23:45:00,8.6,26245.0,285,19.8,73,919,8.5,21638.0,20655.0
29284,29284,2021-07-24 00:00:00,7.6,23600.0,293,19.3,74,919,8.3,19870.0,20430.0
29285,29285,2021-07-24 00:15:00,7.6,23760.0,292,19.1,74,919,8.3,19394.0,18180.0
29286,29286,2021-07-24 00:30:00,7.7,24022.0,290,19.0,75,919,8.6,22844.0,22095.0
29287,29287,2021-07-24 00:45:00,7.7,24285.0,289,18.9,75,919,7.2,12502.0,12510.0
29288,29288,2021-07-24 01:00:00,7.7,24547.0,287,18.8,76,919,7.2,11996.0,12240.0
29289,29289,2021-07-24 01:15:00,7.9,24919.0,286,18.7,76,919,7.4,14201.0,13905.0
29290,29290,2021-07-24 01:30:00,8.1,25401.0,285,18.6,76,919,7.9,17197.0,17595.0
29291,29291,2021-07-24 01:45:00,8.1,25882.0,284,18.5,77,919,7.0,11311.0,10980.0
29292,29292,2021-07-24 02:00:00,8.3,26364.0,283,18.4,77,919,7.4,14263.0,14040.0
29293,29293,2021-07-24 02:15:00,8.4,26519.0,285,18.3,77,919,7.8,16696.0,16380.0
29294,29294,2021-07-24 02:30:00,8.2,26348.0,287,18.2,78,919,7.7,15103.0,15075.0
29295,29295,2021-07-24 02:45:00,8.1,26176.0,290,18.0,78,919,7.2,12638.0,12375.0
29296,29296,2021-07-24 03:00:00,7.9,26005.0,293,17.9,79,919,6.9,10611.0,9675.0
29297,29297,2021-07-24 03:15:00,7.8,25608.0,295,17.7,79,919,7.0,11630.0,10800.0
29298,29298,2021-07-24 03:30:00,7.7,24985.0,295,17.5,79,919,7.0,11281.0,11160.0
29299,29299,2021-07-24 03:45:00,7.6,24362.0,295,17.4,80,919,7.0,11990.0,12060.0
29300,29300,2021-07-24 04:00:00,7.5,23739.0,295,17.2,80,919,7.4,12973.0,12735.0
29301,29301,2021-07-24 04:15:00,7.5,23476.0,295,17.1,80,919,7.2,12506.0,11970.0
29302,29302,2021-07-24 04:30:00,7.5,23574.0,293,17.0,80,919,7.0,11262.0,10890.0
29303,29303,2021-07-24 04:45:00,7.6,23673.0,293,16.9,79,919,7.6,15394.0,15750.0
29304,29304,2021-07-24 05:00:00,7.6,23771.0,292,16.8,79,919,7.2,11738.0,11745.0
29305,29305,2021-07-24 05:15:00,7.8,23640.0,291,17.0,78,919,7.4,13558.0,13005.0
29306,29306,2021-07-24 05:30:00,7.9,23280.0,291,17.3,77,919,7.8,16366.0,15885.0
29307,29307,2021-07-24 05:45:00,8.0,22921.0,291,17.6,76,920,7.9,17676.0,17865.0
29308,29308,2021-07-24 06:00:00,8.1,22561.0,291,17.9,75,920,7.5,14903.0,14400.0
29309,29309,2021-07-24 06:15:00,8.2,22025.0,292,18.2,73,920,7.6,15345.0,15120.0
29310,29310,2021-07-24 06:30:00,8.2,21312.0,293,18.6,72,920,7.9,17737.0,16920.0
29311,29311,2021-07-24 06:45:00,8.2,20599.0,294,19.1,71,920,7.4,14030.0,13815.0
29312,29312,2021-07-24 07:00:00,8.2,19886.0,296,19.5,70,920,8.6,24369.0,23985.0
29313,29313,2021-07-24 07:15:00,8.2,19496.0,297,19.8,68,920,7.1,13191.0,13455.0
29314,29314,2021-07-24 07:30:00,8.1,19429.0,299,20.1,67,920,7.1,11560.0,10980.0
29315,29315,2021-07-24 07:45:00,8.0,19363.0,301,20.3,65,920,8.7,23989.0,21735.0
29316,29316,2021-07-24 08:00:00,7.9,19296.0,302,20.6,64,920,8.3,20306.0,20295.0
29317,29317,2021-07-24 08:15:00,7.9,19356.0,303,20.8,63,920,7.3,14390.0,14400.0
29318,29318,2021-07-24 08:30:00,7.9,19543.0,304,20.9,62,920,8.7,24737.0,23265.0
29319,29319,2021-07-24 08:45:00,8.0,19729.0,304,21.1,61,920,8.1,20760.0,20475.0
29320,29320,2021-07-24 09:00:00,8.0,19916.0,305,21.2,60,920,6.6,9720.0,10170.0
29321,29321,2021-07-24 09:15:00,7.9,19955.0,304,21.3,59,920,6.6,10074.0,10260.0
29322,29322,2021-07-24 09:30:00,7.8,19848.0,300,21.3,58,920,7.1,12505.0,12555.0
29323,29323,2021-07-24 09:45:00,7.6,19741.0,297,21.3,57,920,6.8,10851.0,11250.0
29324,29324,2021-07-24 10:00:00,7.5,19634.0,293,21.3,56,920,7.3,12924.0,12600.0
29325,29325,2021-07-24 10:15:00,7.3,19616.0,289,21.5,56,920,7.8,19282.0,19530.0
29326,29326,2021-07-24 10:30:00,7.2,19688.0,285,21.8,55,920,7.9,18216.0,18360.0
29327,29327,2021-07-24 10:45:00,7.0,19759.0,281,22.1,54,920,8.4,22507.0,21555.0
29328,29328,2021-07-24 11:00:00,7.0,19831.0,277,22.4,53,920,7.8,17851.0,17505.0
29329,29329,2021-07-24 11:15:00,6.9,20047.0,277,22.7,52,920,8.1,20532.0,19170.0
29330,29330,2021-07-24 11:30:00,7.0,20406.0,277,22.9,52,920,8.1,19219.0,19080.0
29331,29331,2021-07-24 11:45:00,6.9,20765.0,278,23.0,53,920,8.3,20700.0,20970.0
29332,29332,2021-07-24 12:00:00,6.9,21124.0,279,23.2,53,920,7.7,18208.0,18315.0
29333,29333,2021-07-24 12:15:00,6.9,21816.0,281,23.4,53,920,8.3,21812.0,20700.0
29334,29334,2021-07-24 12:30:00,7.0,22842.0,281,23.6,52,920,8.4,21711.0,23580.0
29335,29335,2021-07-24 12:45:00,7.1,23868.0,282,23.7,51,920,8.9,26969.0,22185.0
29336,29336,2021-07-24 13:00:00,7.2,24894.0,283,23.9,50,920,8.3,23125.0,24165.0
29337,29337,2021-07-24 13:15:00,7.2,25588.0,284,24.0,50,920,9.2,29982.0,29610.0
29338,29338,2021-07-24 13:30:00,7.3,25949.0,283,24.1,49,920,9.3,29863.0,28485.0
29339,29339,2021-07-24 13:45:00,7.4,26310.0,284,24.1,48,919,9.6,33996.0,33795.0
29340,29340,2021-07-24 14:00:00,7.5,26671.0,284,24.2,47,919,9.3,30372.0,31860.0
29341,29341,2021-07-24 14:15:00,7.5,26863.0,284,24.2,47,919,9.7,30020.0,31590.0
29342,29342,2021-07-24 14:30:00,7.5,26885.0,283,24.2,47,919,9.0,26200.0,26415.0
29343,29343,2021-07-24 14:45:00,7.6,26908.0,282,24.1,47,919,10.8,41177.0,39375.0
29344,29344,2021-07-24 15:00:00,7.6,26930.0,281,24.1,47,919,9.8,31114.0,30375.0
29345,29345,2021-07-24 15:15:00,7.6,26998.0,281,24.1,47,919,10.6,39476.0,39510.0
29346,29346,2021-07-24 15:30:00,7.8,27112.0,282,24.0,47,919,10.6,39958.0,38925.0
29347,29347,2021-07-24 15:45:00,7.9,27225.0,282,24.0,47,919,9.5,35021.0,35685.0
29348,29348,2021-07-24 16:00:00,8.0,27339.0,283,23.9,47,919,10.2,34298.0,34020.0
29349,29349,2021-07-24 16:15:00,8.0,27255.0,285,23.8,47,919,10.8,40647.0,41175.0
29350,29350,2021-07-24 16:30:00,7.8,26973.0,286,23.7,47,919,10.7,39676.0,39825.0
29351,29351,2021-07-24 16:45:00,7.7,26692.0,289,23.6,47,920,10.5,35575.0,36810.0
29352,29352,2021-07-24 17:00:00,7.6,26410.0,291,23.5,47,920,10.6,34936.0,36945.0
29353,29353,2021-07-24 17:15:00,7.4,25579.0,292,23.3,48,920,11.0,40584.0,40050.0
29354,29354,2021-07-24 17:30:00,7.2,24200.0,293,23.1,49,920,11.7,45453.0,44730.0
29355,29355,2021-07-24 17:45:00,7.0,22821.0,294,23.0,50,920,11.1,44476.0,44370.0
29356,29356,2021-07-24 18:00:00,6.8,21442.0,295,22.8,51,920,11.0,43934.0,43650.0
29357,29357,2021-07-24 18:15:00,6.7,20142.0,296,22.5,52,920,10.7,42006.0,41760.0
29358,29358,2021-07-24 18:30:00,6.6,18921.0,296,22.1,53,920,10.9,44111.0,42975.0
29359,29359,2021-07-24 18:45:00,6.5,17700.0,297,21.8,54,920,9.6,33586.0,32940.0
29360,29360,2021-07-24 19:00:00,6.4,16479.0,298,21.4,55,920,9.8,34379.0,35280.0
29361,29361,2021-07-24 19:15:00,6.4,15395.0,297,20.9,57,920,8.2,19521.0,19170.0
29362,29362,2021-07-24 19:30:00,6.2,14446.0,295,20.3,59,920,8.9,25583.0,24300.0
29363,29363,2021-07-24 19:45:00,6.0,13498.0,293,19.8,60,921,8.2,19602.0,20160.0
29364,29364,2021-07-24 20:00:00,5.8,12549.0,290,19.2,62,921,7.6,14936.0,14085.0
29365,29365,2021-07-24 20:15:00,5.6,11991.0,290,18.8,64,921,8.5,22483.0,21870.0
29366,29366,2021-07-24 20:30:00,5.6,11822.0,289,18.5,65,921,9.0,27453.0,27270.0
29367,29367,2021-07-24 20:45:00,5.5,11653.0,289,18.2,66,921,9.6,33099.0,32445.0
29368,29368,2021-07-24 21:00:00,5.5,11484.0,288,17.9,67,921,10.0,35446.0,35100.0
29369,29369,2021-07-24 21:15:00,5.5,11467.0,289,17.7,67,921,10.2,38393.0,37890.0
29370,29370,2021-07-24 21:30:00,5.5,11600.0,290,17.5,68,921,10.2,37736.0,36270.0
29371,29371,2021-07-24 21:45:00,5.5,11733.0,292,17.2,69,921,10.4,38401.0,37710.0
29372,29372,2021-07-24 22:00:00,5.6,11866.0,293,17.0,70,921,10.0,35868.0,35190.0
29373,29373,2021-07-24 22:15:00,5.6,12003.0,294,16.8,71,921,9.9,35650.0,35550.0
29374,29374,2021-07-24 22:30:00,5.5,12144.0,296,16.6,72,921,9.6,33179.0,33030.0
29375,29375,2021-07-24 22:45:00,5.5,12285.0,296,16.3,73,921,10.1,36851.0,36225.0
29376,29376,2021-07-24 23:00:00,5.4,12426.0,298,16.1,74,921,10.0,36723.0,36315.0
29377,29377,2021-07-24 23:15:00,5.4,12527.0,298,15.9,76,921,10.0,36038.0,34785.0
29378,29378,2021-07-24 23:30:00,5.3,12587.0,298,15.7,77,921,10.7,40042.0,39375.0
29379,29379,2021-07-24 23:45:00,5.3,12647.0,298,15.6,78,921,10.4,40038.0,39420.0
29380,29380,2021-07-25 00:00:00,7.3,16122.0,308,16.1,82,920,10.5,41042.0,40275.0
29381,29381,2021-07-25 00:15:00,7.3,16045.0,307,15.9,84,920,9.4,30911.0,31005.0
29382,29382,2021-07-25 00:30:00,7.2,15916.0,305,15.8,85,920,9.5,30075.0,29835.0
29383,29383,2021-07-25 00:45:00,7.2,15787.0,304,15.6,86,920,9.2,27824.0,26865.0
29384,29384,2021-07-25 01:00:00,7.2,15658.0,302,15.5,87,920,9.9,35231.0,34155.0
29385,29385,2021-07-25 01:15:00,7.2,15616.0,301,15.4,88,920,9.7,33339.0,33165.0
29386,29386,2021-07-25 01:30:00,7.3,15659.0,300,15.3,89,920,9.2,30155.0,29835.0
29387,29387,2021-07-25 01:45:00,7.3,15703.0,299,15.2,90,920,9.1,28062.0,27450.0
29388,29388,2021-07-25 02:00:00,7.3,15746.0,298,15.1,91,920,8.4,24811.0,23850.0
29389,29389,2021-07-25 02:15:00,7.3,15753.0,298,15.0,91,920,8.3,24243.0,23445.0
29390,29390,2021-07-25 02:30:00,7.3,15722.0,298,14.9,91,920,8.8,26329.0,25740.0
29391,29391,2021-07-25 02:45:00,7.4,15691.0,297,14.8,92,920,9.1,29378.0,29160.0
29392,29392,2021-07-25 03:00:00,7.4,15660.0,297,14.7,92,920,8.8,26226.0,26055.0
29393,29393,2021-07-25 03:15:00,7.4,15462.0,297,14.7,92,920,8.7,26741.0,26145.0
29394,29394,2021-07-25 03:30:00,7.3,15096.0,296,14.6,92,920,9.5,31674.0,30510.0
29395,29395,2021-07-25 03:45:00,7.4,14729.0,295,14.6,92,920,8.8,25942.0,26010.0
29396,29396,2021-07-25 04:00:00,7.3,14363.0,294,14.5,92,920,8.9,26853.0,25920.0
29397,29397,2021-07-25 04:15:00,7.3,14150.0,294,14.5,92,920,8.4,23312.0,23400.0
29398,29398,2021-07-25 04:30:00,7.4,14089.0,296,14.5,92,920,8.2,21084.0,20475.0
29399,29399,2021-07-25 04:45:00,7.4,14028.0,297,14.4,92,920,9.5,31839.0,31230.0
29400,29400,2021-07-25 05:00:00,7.5,13967.0,299,14.4,92,920,9.4,31395.0,31455.0
29401,29401,2021-07-25 05:15:00,7.5,13731.0,300,14.5,92,920,9.2,30391.0,30645.0
29402,29402,2021-07-25 05:30:00,7.5,13318.0,301,14.8,91,920,9.6,33348.0,32715.0
29403,29403,2021-07-25 05:45:00,7.4,12905.0,303,15.0,90,920,8.9,27054.0,26730.0
29404,29404,2021-07-25 06:00:00,7.3,12492.0,304,15.3,89,920,8.1,19049.0,18990.0
29405,29405,2021-07-25 06:15:00,7.1,11788.0,304,15.6,87,920,7.8,18482.0,17955.0
29406,29406,2021-07-25 06:30:00,6.8,10795.0,305,16.0,85,920,7.6,14820.0,14820.0
29407,29407,2021-07-25 06:45:00,6.6,9802.0,305,16.3,82,920,6.7,9607.0,9540.0
29408,29408,2021-07-25 07:00:00,6.3,8809.0,306,16.7,80,920,6.9,11228.0,10710.0
29409,29409,2021-07-25 07:15:00,6.2,8478.0,306,17.1,78,920,7.1,12000.0,12000.0
29410,29410,2021-07-25 07:30:00,6.1,8810.0,307,17.5,76,920,7.1,13079.0,13079.0
29411,29411,2021-07-25 07:45:00,6.2,9141.0,308,17.8,74,920,6.9,11692.0,11692.0
29412,29412,2021-07-25 08:00:00,6.2,9473.0,309,18.2,72,920,6.5,9289.0,9289.0
29413,29413,2021-07-25 08:15:00,6.2,9923.0,310,18.6,70,920,7.4,14478.0,14478.0
29414,29414,2021-07-25 08:30:00,6.4,10490.0,311,18.9,69,920,7.1,12243.0,12243.0
29415,29415,2021-07-25 08:45:00,6.4,11057.0,313,19.2,67,920,7.0,12935.0,12935.0
29416,29416,2021-07-25 09:00:00,6.6,11624.0,314,19.5,66,920,6.8,11051.0,11051.0
29417,29417,2021-07-25 09:15:00,6.6,12043.0,315,19.9,65,920,7.1,12929.0,12929.0
29418,29418,2021-07-25 09:30:00,6.6,12314.0,315,20.2,64,920,7.0,12933.0,12933.0
29419,29419,2021-07-25 09:45:00,6.5,12585.0,315,20.5,63,920,6.5,9682.0,9682.0
29420,29420,2021-07-25 10:00:00,6.5,12856.0,315,20.8,62,920,7.7,17666.0,18045.0
29421,29421,2021-07-25 10:15:00,6.5,13049.0,315,21.0,60,920,7.9,20770.0,20610.0
29422,29422,2021-07-25 10:30:00,6.4,13165.0,314,21.3,59,920,7.7,17839.0,17685.0
29423,29423,2021-07-25 10:45:00,6.5,13282.0,314,21.6,58,920,7.4,15042.0,14670.0
29424,29424,2021-07-25 11:00:00,6.4,13398.0,313,21.9,57,920,7.3,14216.0,14220.0
29425,29425,2021-07-25 11:15:00,6.4,13412.0,312,22.1,56,920,7.3,14451.0,13140.0
29426,29426,2021-07-25 11:30:00,6.3,13323.0,311,22.2,55,920,7.8,18571.0,18315.0
29427,29427,2021-07-25 11:45:00,6.2,13234.0,310,22.3,54,920,7.1,11871.0,10890.0
29428,29428,2021-07-25 12:00:00,6.2,13145.0,308,22.4,53,920,6.6,10083.0,9630.0
29429,29429,2021-07-25 12:15:00,6.1,13156.0,307,22.6,53,920,6.0,7568.0,7110.0
29430,29430,2021-07-25 12:30:00,6.2,13267.0,306,22.7,52,920,6.7,11157.0,9990.0
29431,29431,2021-07-25 12:45:00,6.2,13378.0,306,22.8,51,919,7.1,13865.0,13680.0
29432,29432,2021-07-25 13:00:00,6.2,13489.0,304,22.9,50,919,7.5,15650.0,14940.0
29433,29433,2021-07-25 13:15:00,6.3,13588.0,305,23.1,50,919,8.6,24922.0,24885.0
29434,29434,2021-07-25 13:30:00,6.5,13675.0,305,23.2,49,919,8.4,24008.0,22680.0
29435,29435,2021-07-25 13:45:00,6.6,13762.0,305,23.3,48,919,9.1,28555.0,29340.0
29436,29436,2021-07-25 14:00:00,6.7,13849.0,305,23.4,47,919,9.0,28389.0,27765.0
29437,29437,2021-07-25 14:15:00,6.8,13858.0,305,23.4,47,919,8.4,22558.0,22410.0
29438,29438,2021-07-25 14:30:00,6.9,13789.0,306,23.4,47,919,9.4,31510.0,30915.0
29439,29439,2021-07-25 14:45:00,7.0,13720.0,306,23.3,47,919,9.3,30260.0,30105.0
29440,29440,2021-07-25 15:00:00,7.1,13651.0,306,23.3,47,919,9.5,31501.0,31005.0
29441,29441,2021-07-25 15:15:00,7.0,13486.0,307,23.3,47,919,8.4,22641.0,22680.0
29442,29442,2021-07-25 15:30:00,6.9,13225.0,309,23.2,48,919,7.6,15401.0,15390.0
29443,29443,2021-07-25 15:45:00,6.7,12964.0,310,23.1,49,919,7.1,12615.0,12330.0
29444,29444,2021-07-25 16:00:00,6.7,12703.0,311,23.0,50,919,6.6,8453.0,8415.0
29445,29445,2021-07-25 16:15:00,6.6,12446.0,312,22.9,50,919,6.3,8985.0,8730.0
29446,29446,2021-07-25 16:30:00,6.7,12192.0,311,22.9,50,919,6.5,9007.0,8955.0
29447,29447,2021-07-25 16:45:00,6.7,11939.0,312,23.0,49,919,6.8,10286.0,10665.0
29448,29448,2021-07-25 17:00:00,6.8,11685.0,311,23.0,49,919,8.1,19406.0,18900.0
29449,29449,2021-07-25 17:15:00,6.7,11210.0,312,22.9,50,919,8.0,17169.0,17190.0
29450,29450,2021-07-25 17:30:00,6.6,10513.0,313,22.7,51,919,8.5,21942.0,21555.0
29451,29451,2021-07-25 17:45:00,6.4,9816.0,314,22.5,52,919,7.0,11373.0,11070.0
29452,29452,2021-07-25 18:00:00,6.3,9119.0,316,22.3,53,919,6.6,8707.0,8550.0
29453,29453,2021-07-25 18:15:00,6.2,8554.0,317,22.1,55,919,6.8,9696.0,9630.0
29454,29454,2021-07-25 18:30:00,6.1,8121.0,318,21.8,56,919,6.6,9163.0,9045.0
29455,29455,2021-07-25 18:45:00,5.9,7689.0,318,21.5,58,920,6.2,7780.0,7470.0
29456,29456,2021-07-25 19:00:00,5.9,7256.0,318,21.2,59,920,6.9,10384.0,9900.0
29457,29457,2021-07-25 19:15:00,5.9,6950.0,320,20.7,61,920,6.6,8876.0,9000.0
29458,29458,2021-07-25 19:30:00,5.9,6769.0,321,20.2,62,920,6.2,7345.0,7245.0
29459,29459,2021-07-25 19:45:00,5.9,6589.0,323,19.7,64,920,6.1,6727.0,6750.0
29460,29460,2021-07-25 20:00:00,5.9,6408.0,324,19.2,65,920,5.5,4798.0,4590.0
29461,29461,2021-07-25 20:15:00,6.0,6291.0,324,18.8,67,920,6.0,6198.0,5940.0
29462,29462,2021-07-25 20:30:00,6.0,6236.0,324,18.5,68,920,5.9,5657.0,5715.0
29463,29463,2021-07-25 20:45:00,5.9,6182.0,324,18.2,69,920,5.4,4347.0,4230.0
29464,29464,2021-07-25 21:00:00,5.9,6127.0,324,17.9,70,920,4.6,2316.0,2070.0
29465,29465,2021-07-25 21:15:00,6.0,6048.0,324,17.6,71,920,5.4,4176.0,3825.0
29466,29466,2021-07-25 21:30:00,6.1,5944.0,325,17.4,72,920,5.2,3693.0,3420.0
29467,29467,2021-07-25 21:45:00,6.1,5841.0,326,17.3,73,920,4.7,2566.0,2340.0
29468,29468,2021-07-25 22:00:00,6.2,5737.0,327,17.1,74,920,4.7,2612.0,2340.0
29469,29469,2021-07-25 22:15:00,6.3,5656.0,327,16.9,74,920,5.1,3601.0,3420.0
29470,29470,2021-07-25 22:30:00,6.3,5598.0,329,16.8,75,920,4.7,2780.0,2565.0
29471,29471,2021-07-25 22:45:00,6.4,5541.0,330,16.7,75,920,4.7,2668.0,2385.0
29472,29472,2021-07-25 23:00:00,6.4,5483.0,331,16.6,76,920,4.9,3186.0,3015.0
29473,29473,2021-07-25 23:15:00,6.4,5466.0,332,16.4,77,920,4.7,2637.0,2385.0
29474,29474,2021-07-25 23:30:00,6.4,5489.0,333,16.2,78,920,5.0,3565.0,3510.0
29475,29475,2021-07-25 23:45:00,6.4,5512.0,334,16.1,79,920,4.6,2245.0,2025.0
29476,29476,2021-07-26 00:00:00,4.5,4941.3896101583,356,14.8,86,920,3.9,725.0,540.0
29477,29477,2021-07-26 00:15:00,4.5,4941.0419768569,357,14.7,87,920,3.2,188.0,-45.0
29478,29478,2021-07-26 00:30:00,4.7,4953.2670019842,359,14.7,87,920,3.1,178.0,-45.0
29479,29479,2021-07-26 00:45:00,4.9,4953.0861692919,0,14.7,87,919,3.2,-17.0,-225.0
29480,29480,2021-07-26 01:00:00,5.1,4947.4724199922,0,14.7,87,919,2.9,-135.0,-270.0
29481,29481,2021-07-26 01:15:00,5.2,4939.4929355032,1,14.7,87,919,3.1,128.0,0.0
29482,29482,2021-07-26 01:30:00,5.3,4945.0356129488,4,14.6,88,919,3.2,79.0,-180.0
29483,29483,2021-07-26 01:45:00,5.3,4946.1663565451,8,14.5,89,919,4.4,1906.0,1620.0
29484,29484,2021-07-26 02:00:00,5.5,4944.0129466349,10,14.4,90,919,4.6,2805.0,2475.0
29485,29485,2021-07-26 02:15:00,5.4,4954.433638881,13,14.3,90,919,4.8,3024.0,2475.0
29486,29486,2021-07-26 02:30:00,5.2,4942.743750361,16,14.1,91,919,5.5,4650.0,4320.0
29487,29487,2021-07-26 02:45:00,4.9,4948.6762824643,18,13.9,91,919,5.2,4082.0,3915.0
29488,29488,2021-07-26 03:00:00,4.7,4940.9407336499,21,13.7,92,919,5.0,3599.0,3465.0
29489,29489,2021-07-26 03:15:00,4.6,4948.790981292,23,13.6,92,919,4.7,2696.0,2385.0
29490,29490,2021-07-26 03:30:00,4.5,4954.1498555645,24,13.6,92,919,4.7,2797.0,2610.0
29491,29491,2021-07-26 03:45:00,4.5,4943.4878760338,24,13.6,92,919,3.9,1382.0,1080.0
29492,29492,2021-07-26 04:00:00,4.4,4937.4193672292,24,13.6,92,919,4.2,1859.0,1485.0
29493,29493,2021-07-26 04:15:00,4.4,4946.9076169736,24,13.6,92,919,4.0,1531.0,1170.0
29494,29494,2021-07-26 04:30:00,4.5,4940.2162236989,24,13.5,93,919,4.2,1485.0,1170.0
29495,29495,2021-07-26 04:45:00,4.5,4943.4531869764,25,13.5,93,919,3.8,980.0,765.0
29496,29496,2021-07-26 05:00:00,4.6,4941.8962406933,24,13.4,94,919,3.5,559.0,90.0
29497,29497,2021-07-26 05:15:00,4.7,4954.9682151323,24,13.6,93,919,3.5,454.0,90.0
29498,29498,2021-07-26 05:30:00,4.8,4946.0779068818,24,14.0,92,919,3.6,588.0,405.0
